,id,Rotated Lat,Rotated Lon,genus,taxon_environment,age_max,age_min
3401,1249,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3402,1250,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3403,1251,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3404,1252,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3405,1253,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3406,1254,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3407,1255,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3408,1256,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3409,1257,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3410,1258,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3411,1259,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3412,1260,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3413,1261,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3414,1262,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3415,1263,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3416,1264,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3417,1265,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3418,1266,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3419,1267,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3420,1268,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3421,1269,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3422,1270,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3423,1271,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3424,1272,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3425,1273,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3426,1274,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3427,1275,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3428,1276,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3429,1277,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3430,1278,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3431,1279,-50.092,31.3299,Hovasaurus,terrestrial,259.51,251.902
3432,979,-0.73,-37.6741,Delorhynchus,terrestrial,290.1,283.5
3433,978,-0.73,-37.6741,Abyssomedon,terrestrial,290.1,283.5
3434,975,-62.6208,-11.8191,Sauropareion,terrestrial,251.902,247.2
3435,976,-62.6208,-11.8191,Sauropareion,terrestrial,251.902,247.2
3436,977,-62.6208,-11.8191,Sauropareion,terrestrial,251.902,247.2
3437,974,-60.8508,-19.3342,Pumiliopareia,terrestrial,259.51,254.14
3438,973,-63.1595,-14.725,Anthodon,terrestrial,259.51,254.14
3439,972,-60.8508,-19.3342,Anthodon,terrestrial,259.51,254.14
3440,971,-47.7841,17.7482,Anthodon,terrestrial,259.51,254.14
3441,970,-63.1595,-14.725,Nanoparia,terrestrial,259.51,254.14
3442,969,35.9752,119.222,Shihtienfenia,terrestrial,254.14,251.902
3443,968,35.9752,119.222,Shihtienfenia,terrestrial,254.14,251.902
3444,967,32.5837,118.2352,Zhongjiania,terrestrial,259.51,254.14
3445,966,32.5837,118.2352,Zhongjiania,terrestrial,259.51,254.14
3446,965,32.5837,118.2352,Zhongjiania,terrestrial,259.51,254.14
3447,964,25.8877,19.3809,Macrocnemus,terrestrial,242.0,239.7
3448,963,25.8877,19.3809,Macrocnemus,terrestrial,242.0,239.7
3449,962,3.8468,-47.0031,Anchisauripus,terrestrial,227.0,208.5
3450,961,18.7825,119.7653,Fuyuansaurus,terrestrial,242.0,237.0
3451,960,3.8468,-47.0031,Rotodactylus,terrestrial,227.0,208.5
3452,959,52.1412,136.1873,Lufengosaurus,terrestrial,201.4,199.5
3453,958,52.1412,136.1873,Yunnanosaurus,terrestrial,201.4,199.5
3454,957,15.3524,126.345,Nanchangosaurus,terrestrial,248.9,247.2
3455,956,-30.8144,64.7603,Hyperodapedon,terrestrial,237.0,227.0
3456,955,-60.8508,-19.3342,Pareiasaurus,terrestrial,259.51,254.14
3457,953,-60.8508,-19.3342,Owenetta,terrestrial,259.51,251.902
3458,954,-60.8508,-19.3342,Owenetta,terrestrial,259.51,251.902
3459,952,-63.1595,-14.725,Owenetta,terrestrial,259.51,251.902
3460,951,-7.2843,-36.0957,Tachiraptor,terrestrial,201.4,199.5
3461,950,20.9379,22.0121,Clarazia,marine,243.8,242.0
3462,949,20.9379,22.0121,Hescheleria,marine,243.8,242.0
3463,948,20.9379,22.0121,Askeptosaurus,marine,247.2,237.0
3464,947,-49.4771,-10.0175,Dagasuchus,terrestrial,237.0,227.0
3465,946,-49.4771,-10.0175,Polesinesuchus,terrestrial,237.0,227.0
3466,945,40.1025,114.9447,Shansisuchus,terrestrial,247.2,242.0
3467,944,-63.1595,-14.725,Owenetta,terrestrial,259.51,251.902
3468,938,-0.73,-37.6741,Opisthodontosaurus,terrestrial,290.1,283.5
3469,939,-0.73,-37.6741,Opisthodontosaurus,terrestrial,290.1,283.5
3470,940,-0.73,-37.6741,Opisthodontosaurus,terrestrial,290.1,283.5
3471,941,-0.73,-37.6741,Opisthodontosaurus,terrestrial,290.1,283.5
3472,942,-0.73,-37.6741,Opisthodontosaurus,terrestrial,290.1,283.5
3473,943,-0.73,-37.6741,Opisthodontosaurus,terrestrial,290.1,283.5
3474,937,46.5857,-8.0902,Mikadocephalus,marine,242.0,237.0
3475,936,20.9379,22.0121,Mixosaurus,marine,243.8,242.0
3476,935,38.2972,8.2379,Dracoraptor,terrestrial,201.4,199.5
3477,934,37.5366,8.5285,Diphydontosaurus,terrestrial,208.5,201.4
3478,933,-62.7516,-22.8072,Pareiasaurus,terrestrial,264.28,259.51
3479,932,-62.7516,-22.8072,Pareiasuchus,terrestrial,264.28,259.51
3480,931,24.9561,4.3648,Clevosaurus,terrestrial,237.0,227.0
3481,930,24.9561,4.3648,Diphydontosaurus,terrestrial,237.0,227.0
3482,929,24.9561,4.3648,Clevosaurus,terrestrial,237.0,227.0
3483,928,24.9561,4.3648,Diphydontosaurus,terrestrial,237.0,227.0
3484,927,35.9688,2.1884,Clevosaurus,terrestrial,208.5,201.4
3485,926,35.9688,2.1884,Planocephalosaurus,terrestrial,208.5,201.4
3486,925,-63.1595,-14.725,Pareiasaurus,terrestrial,259.51,251.902
3487,924,-63.1595,-14.725,Spondylolestes,terrestrial,259.51,251.902
3488,923,-60.8508,-19.3342,Pareiasaurus,terrestrial,259.51,251.902
3489,922,-52.8544,-21.0767,Sphenotitan,terrestrial,227.0,208.5
3490,921,-63.1595,-14.725,Anthodon,terrestrial,259.51,254.14
3491,920,-60.8508,-19.3342,Owenetta,terrestrial,259.51,251.902
3492,919,-60.8508,-19.3342,Pareiasuchus,terrestrial,259.51,254.14
3493,918,-60.8508,-19.3342,Pareiasaurus,terrestrial,259.51,254.14
3494,917,-62.7516,-22.8072,Bradysaurus,terrestrial,264.28,259.51
3495,916,0.2573,-40.5036,Labidosaurikos,terrestrial,283.5,273.01
3496,915,0.2573,-40.5036,Captorhinus,terrestrial,283.5,273.01
3497,914,0.2573,-40.5036,Captorhinikos,terrestrial,283.5,273.01
3498,913,0.2573,-40.5036,Captorhinikos,terrestrial,283.5,273.01
3499,912,0.2573,-40.5036,Captorhinus,terrestrial,283.5,273.01
3500,911,-1.1855,-37.6892,Labidosaurikos,terrestrial,283.5,273.01
3501,910,-60.7306,-8.3682,Proterosuchus,terrestrial,251.902,247.2
3502,909,-60.8508,-19.3342,Bradysaurus,terrestrial,264.28,254.14
3503,908,-63.1595,-14.725,Pareiasaurus,terrestrial,259.51,251.902
3504,907,-62.7516,-22.8072,Bradysaurus,terrestrial,264.28,259.51
3505,906,35.9688,2.1884,Termatosaurus,terrestrial,208.5,201.4
3506,905,35.9688,2.1884,Plesiosaurus,marine,208.5,201.4
3507,904,0.2573,-40.5036,Captorhinus,terrestrial,283.5,273.01
3508,903,0.2573,-40.5036,Captorhinikos,terrestrial,283.5,273.01
3509,902,0.2573,-40.5036,Captorhinoides,terrestrial,283.5,273.01
3510,901,0.2573,-40.5036,Labidosaurikos,terrestrial,283.5,273.01
3511,900,0.2573,-40.5036,Labidosaurikos,terrestrial,283.5,273.01
3512,899,0.2573,-40.5036,Captorhinus,terrestrial,283.5,273.01
3513,898,0.2573,-40.5036,Captorhinikos,terrestrial,283.5,273.01
3514,897,0.2573,-40.5036,Labidosaurikos,terrestrial,283.5,273.01
3515,896,0.2573,-40.5036,Labidosaurus,terrestrial,283.5,273.01
3516,895,-62.7516,-22.8072,Pareiasaurus,terrestrial,264.28,259.51
3517,894,32.104,120.1211,Cartorhynchus,terrestrial,248.9,247.2
3518,893,32.104,120.1211,Sclerocormus,terrestrial,248.9,247.2
3519,892,3.8366,-43.9682,Chirotherium,terrestrial,227.0,208.5
3520,891,3.8366,-43.9682,Apatopus,terrestrial,227.0,208.5
3521,890,1.3531,-47.1801,Calyptosuchus,terrestrial,227.0,208.5
3522,889,1.3572,-44.289,Typothorax,terrestrial,227.0,208.5
3523,888,-63.335,-9.9696,Erythrosuchus,terrestrial,247.2,242.0
3524,887,-63.1595,-14.725,Pareiasaurus,terrestrial,259.51,254.14
3525,886,1.3572,-44.289,Typothorax,terrestrial,227.0,208.5
3526,885,34.0586,4.4792,Variodens,terrestrial,208.5,201.4
3527,884,34.0586,4.4792,Gephyrosaurus,terrestrial,208.5,201.4
3528,883,34.4775,11.1969,Proterochersis,terrestrial,227.0,208.5
3529,882,-0.73,-37.6741,Colobomycter,terrestrial,290.1,283.5
3530,881,-63.1595,-14.725,Pareiasaurus,terrestrial,259.51,254.14
3531,880,-63.1595,-14.725,Milleretta,terrestrial,259.51,254.14
3532,879,-60.8508,-19.3342,Pareiasaurus,terrestrial,259.51,254.14
3533,878,22.3004,19.0343,Ceresiosaurus,marine,242.0,239.7
3534,877,22.3004,19.0343,Ceresiosaurus,marine,242.0,239.7
3535,876,22.3004,19.0343,Ceresiosaurus,marine,242.0,239.7
3536,875,22.3004,19.0343,Neusticosaurus,marine,242.0,239.7
3537,874,22.3004,19.0343,Ceresiosaurus,marine,242.0,239.7
3538,873,22.3004,19.0343,Neusticosaurus,marine,242.0,239.7
3539,872,22.3004,19.0343,Ceresiosaurus,marine,242.0,239.7
3540,871,22.3004,19.0343,Ceresiosaurus,marine,242.0,239.7
3541,870,22.3004,19.0343,Neusticosaurus,marine,242.0,239.7
3542,869,22.3004,19.0343,Ceresiosaurus,marine,242.0,239.7
3543,868,-60.8508,-19.3342,Pareiasaurus,terrestrial,259.51,251.902
3544,867,-60.8508,-19.3342,Pareiasaurus,terrestrial,259.51,251.902
3545,866,-63.1595,-14.725,Pareiasaurus,terrestrial,259.51,251.902
3546,865,-63.1595,-14.725,Youngina,terrestrial,259.51,251.902
3547,864,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
3548,863,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
3549,861,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
3550,862,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
3551,860,-62.7516,-22.8072,Bradysaurus,terrestrial,264.28,259.51
3552,859,-62.7516,-22.8072,Bradysaurus,terrestrial,264.28,259.51
3553,858,-62.7516,-22.8072,Bradysaurus,terrestrial,264.28,259.51
3554,857,3.8468,-47.0031,Eosauropus,terrestrial,227.0,208.5
3555,856,-60.7306,-8.3682,Owenetta,terrestrial,251.902,247.2
3556,855,-60.7306,-8.3682,Prolacerta,terrestrial,251.902,247.2
3557,854,29.5613,25.1704,Protanystropheus,terrestrial,245.5,244.7
3558,853,22.9805,20.4578,Protanystropheus,terrestrial,247.2,242.0
3559,852,-9.6503,31.2677,Tanystropheus,terrestrial,244.7,243.8
3560,851,-46.4569,-23.7712,Teyujagua,terrestrial,251.902,247.2
3561,850,-62.6208,-11.8191,Proterosuchus,terrestrial,251.902,247.2
3562,849,-62.6208,-11.8191,Proterosuchus,terrestrial,251.902,247.2
3563,848,-62.6208,-11.8191,Proterosuchus,terrestrial,251.902,247.2
3564,847,-60.7306,-8.3682,Proterosuchus,terrestrial,251.902,247.2
3565,846,48.3133,44.0363,Chasmatosuchus,terrestrial,251.2,247.2
3566,845,49.8078,27.7337,Chasmatosuchus,terrestrial,251.2,247.2
3567,844,-0.5164,-22.3104,Gorgetosuchus,terrestrial,237.0,227.0
3568,843,-0.5164,-22.3104,Lucasuchus,terrestrial,237.0,227.0
3569,842,-0.5164,-22.3104,Coahomasuchus,terrestrial,237.0,227.0
3570,841,18.7825,119.7653,Litorosuchus,terrestrial,242.0,237.0
3571,840,6.3405,-46.8252,Stenomyti,terrestrial,227.0,208.5
3572,838,-49.4771,-10.0175,Ixalerpeton,terrestrial,237.0,227.0
3573,839,-49.4771,-10.0175,Ixalerpeton,terrestrial,237.0,227.0
3574,836,-49.4771,-10.0175,Buriolestes,terrestrial,237.0,227.0
3575,837,-49.4771,-10.0175,Buriolestes,terrestrial,237.0,227.0
3576,835,3.8366,-43.9682,Vivaron,terrestrial,227.0,208.5
3577,834,3.8366,-43.9682,Vivaron,terrestrial,227.0,208.5
3578,833,-52.0012,-29.5316,Trialestes,terrestrial,237.0,227.0
3579,832,-52.8544,-21.0767,Dromomeron,terrestrial,227.0,208.5
3580,831,-52.8544,-21.0767,Waluchelys,terrestrial,227.0,208.5
3581,830,-52.8544,-21.0767,Sphenotitan,terrestrial,227.0,208.5
3582,829,-52.8544,-21.0767,Sphenotitan,terrestrial,227.0,208.5
3583,828,-52.8544,-21.0767,Lucianovenator,terrestrial,227.0,208.5
3584,827,1.3531,-47.1801,Scutarx,terrestrial,227.0,208.5
3585,826,1.3531,-47.1801,Scutarx,terrestrial,227.0,208.5
3586,825,16.9917,-16.5851,Grallator,terrestrial,201.4,199.5
3587,824,52.1412,136.1873,Anomoepus,terrestrial,201.4,199.5
3588,823,-58.7619,-5.3084,Garjainia,terrestrial,251.2,247.2
3589,822,-58.7619,-5.3084,Garjainia,terrestrial,251.2,247.2
3590,821,-58.7619,-5.3084,Garjainia,terrestrial,251.2,247.2
3591,820,-58.7619,-5.3084,Garjainia,terrestrial,251.2,247.2
3592,819,-58.7619,-5.3084,Garjainia,terrestrial,251.2,247.2
3593,818,-58.7619,-5.3084,Garjainia,terrestrial,251.2,247.2
3594,817,-60.6853,0.078,Garjainia,terrestrial,251.2,247.2
3595,816,-52.0012,-29.5316,Pseudochampsa,terrestrial,237.0,227.0
3596,815,3.8366,-43.9682,Coelophysis,terrestrial,227.0,208.5
3597,814,-47.7841,17.7482,Pareiasaurus,terrestrial,259.51,254.14
3598,813,-46.5586,19.7779,Teleocrater,terrestrial,247.2,242.0
3599,812,10.5874,-11.8909,Hypsognathus,terrestrial,237.0,227.0
3600,811,6.739,-20.6269,Tanytrachelos,terrestrial,227.0,208.5
3601,810,6.739,-20.6269,Tanytrachelos,terrestrial,227.0,208.5
3602,809,6.739,-20.6269,Tanytrachelos,terrestrial,227.0,208.5
3603,808,26.4626,20.9891,Tanystropheus,terrestrial,247.2,237.0
3604,807,26.4626,20.9891,Thecodontosaurus,terrestrial,247.2,237.0
3605,806,26.1169,15.4142,Zanclodon,terrestrial,239.7,237.0
3606,805,42.6876,20.3569,Lanthaniscus,terrestrial,273.01,264.28
3607,804,42.6876,20.3569,Bashkyroleter,terrestrial,273.01,264.28
3608,803,42.6876,20.3569,Nycteroleter,terrestrial,273.01,264.28
3609,802,42.6876,20.3569,Macroleter,terrestrial,273.01,264.28
3610,801,42.6876,20.3569,Bashkyroleter,terrestrial,273.01,264.28
3611,800,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
3612,798,42.6876,20.3569,Macroleter,terrestrial,273.01,264.28
3613,799,42.6876,20.3569,Macroleter,terrestrial,273.01,264.28
3614,797,42.6876,20.3569,Bashkyroleter,terrestrial,273.01,264.28
3615,796,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
3616,795,42.6876,20.3569,Bashkyroleter,terrestrial,273.01,264.28
3617,794,42.6876,20.3569,Lanthanolania,terrestrial,273.01,264.28
3618,793,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
3619,792,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
3620,790,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
3621,791,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
3622,789,-46.5586,19.7779,Teleocrater,terrestrial,247.2,242.0
3623,788,32.104,120.1211,Chaohusaurus,marine,251.2,247.2
3624,787,-58.1832,-20.9727,Proterosuchus,terrestrial,251.902,247.2
3625,786,-58.1832,-20.9727,Prolacerta,terrestrial,251.902,247.2
3626,785,-58.1832,-20.9727,Sauropareion,terrestrial,251.902,247.2
3627,784,-58.1832,-20.9727,Saurodektes,terrestrial,251.902,247.2
3628,783,12.5798,120.0412,Dinocephalosaurus,marine,244.7,243.8
3629,782,43.046,36.2856,Permotriturus,terrestrial,266.9,259.51
3630,781,39.5414,32.9682,Scutosaurus,terrestrial,264.28,256.8
3631,780,44.0349,28.9755,Scutosaurus,terrestrial,264.28,256.8
3632,779,43.0752,31.5453,Archosaurus,terrestrial,259.51,256.8
3633,778,44.3876,33.3665,Deltavjatia,terrestrial,264.28,259.51
3634,777,43.5161,40.8295,Nyctiphruretus,terrestrial,264.28,256.8
3635,776,44.0349,28.9755,Suchonosaurus,terrestrial,264.28,256.8
3636,775,-47.4217,-18.3424,Decuriasuchus,terrestrial,247.2,237.0
3637,774,43.046,36.2856,Lanthanosuchus,terrestrial,266.9,259.51
3638,773,43.5161,40.8295,Scutosaurus,terrestrial,264.28,259.51
3639,772,48.8243,42.2106,Dongusuchus,terrestrial,247.2,242.0
3640,771,6.3169,-23.4868,Anomoepus,terrestrial,227.0,208.5
3641,770,41.4356,17.3978,Psephoderma,marine,208.5,201.4
3642,769,41.4356,17.3978,Placochelys,marine,208.5,201.4
3643,768,41.4356,17.3978,Psephoderma,marine,208.5,201.4
3644,767,41.4356,17.3978,Leptonectes,marine,208.5,201.4
3645,766,42.6876,20.3569,Nyctiphruretus,terrestrial,273.01,264.28
3646,765,42.6876,20.3569,Bashkyroleter,terrestrial,273.01,264.28
3647,764,42.6876,20.3569,Macroleter,terrestrial,273.01,264.28
3648,763,-60.8508,-19.3342,Pareiasaurus,terrestrial,259.51,254.14
3649,762,-9999.0,-9999.0,Thalattosaurus,marine,233.4,227.0
3650,761,-9999.0,-9999.0,Nectosaurus,marine,233.4,227.0
3651,760,-9999.0,-9999.0,Nectosaurus,marine,233.4,227.0
3652,759,-9999.0,-9999.0,Nectosaurus,marine,237.0,227.0
3653,758,-9999.0,-9999.0,Nectosaurus,marine,233.4,227.0
3654,757,-9999.0,-9999.0,Nectosaurus,marine,233.4,227.0
3655,756,24.2134,17.2823,Simosaurus,marine,242.0,237.0
3656,755,42.9649,19.49,Plateosaurus,terrestrial,201.4,199.5
3657,754,37.5366,8.5285,Clevosaurus,terrestrial,208.5,201.4
3658,753,24.9561,4.3648,Clevosaurus,terrestrial,237.0,227.0
3659,752,24.9561,4.3648,Diphydontosaurus,terrestrial,237.0,227.0
3660,751,26.4626,20.9891,Cymbospondylus,marine,247.2,242.0
3661,750,26.4626,20.9891,Phalarodon,marine,247.2,242.0
3662,749,26.4626,20.9891,Phalarodon,marine,247.2,242.0
3663,748,26.4626,20.9891,Tholodus,marine,247.2,242.0
3664,747,1.3531,-47.1801,Smilosuchus,terrestrial,227.0,208.5
3665,746,-46.5586,19.7779,Mandaphon,terrestrial,247.2,242.0
3666,745,-46.5586,19.7779,Teleocrater,terrestrial,247.2,242.0
3667,737,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3668,738,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3669,739,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3670,740,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3671,741,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3672,742,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3673,743,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3674,744,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3675,735,3.5088,-41.0054,Brachychirotherium,terrestrial,227.0,208.5
3676,736,3.5088,-41.0054,Brachychirotherium,terrestrial,227.0,208.5
3677,734,3.5088,-41.0054,Grallator,terrestrial,227.0,208.5
3678,733,3.5088,-41.0054,Brachychirotherium,terrestrial,227.0,208.5
3679,732,1.3572,-44.289,Heterodontichnites,terrestrial,227.0,208.5
3680,731,1.7225,-43.6358,Heterodontichnites,terrestrial,237.0,227.0
3681,730,29.1465,1.6184,Eosauropus,terrestrial,227.0,208.5
3682,729,20.3475,11.0572,Endennasaurus,marine,216.7,213.2
3683,728,52.1412,136.1873,Shuangbaisaurus,terrestrial,201.4,199.5
3684,721,-38.3913,59.0094,Shringasaurus,terrestrial,247.2,242.0
3685,722,-38.3913,59.0094,Shringasaurus,terrestrial,247.2,242.0
3686,723,-38.3913,59.0094,Shringasaurus,terrestrial,247.2,242.0
3687,724,-38.3913,59.0094,Shringasaurus,terrestrial,247.2,242.0
3688,725,-38.3913,59.0094,Shringasaurus,terrestrial,247.2,242.0
3689,726,-38.3913,59.0094,Shringasaurus,terrestrial,247.2,242.0
3690,727,-38.3913,59.0094,Shringasaurus,terrestrial,247.2,242.0
3691,719,27.5923,22.1854,Lavinipes,terrestrial,201.4,199.5
3692,720,27.5923,22.1854,Lavinipes,terrestrial,201.4,199.5
3693,718,33.3149,17.5971,Ozimek,terrestrial,233.4,227.0
3694,716,-46.5586,19.7779,Mandasuchus,terrestrial,247.2,242.0
3695,717,-46.5586,19.7779,Mandasuchus,terrestrial,247.2,242.0
3696,715,-46.5586,19.7779,Stenaulorhynchus,terrestrial,247.2,242.0
3697,714,-46.5586,19.7779,Mandasuchus,terrestrial,247.2,242.0
3698,713,-46.5586,19.7779,Mandasuchus,terrestrial,247.2,242.0
3699,712,24.4854,22.6839,Megachirella,terrestrial,244.7,242.0
3700,711,38.4457,118.0116,Elginia,terrestrial,259.51,251.902
3701,703,-0.73,-37.6741,Labidosauriscus,terrestrial,290.1,283.5
3702,704,-0.73,-37.6741,Labidosauriscus,terrestrial,290.1,283.5
3703,705,-0.73,-37.6741,Labidosauriscus,terrestrial,290.1,283.5
3704,706,-0.73,-37.6741,Labidosauriscus,terrestrial,290.1,283.5
3705,707,-0.73,-37.6741,Labidosauriscus,terrestrial,290.1,283.5
3706,708,-0.73,-37.6741,Labidosauriscus,terrestrial,290.1,283.5
3707,709,-0.73,-37.6741,Labidosauriscus,terrestrial,290.1,283.5
3708,710,-0.73,-37.6741,Labidosauriscus,terrestrial,290.1,283.5
3709,702,27.7242,17.4803,Fraxinisaura,terrestrial,239.7,237.0
3710,701,8.8311,-44.1355,Avicranium,terrestrial,208.5,201.4
3711,700,33.3149,17.5971,Ozimek,terrestrial,237.0,227.0
3712,699,52.1412,136.1873,Xingxiulong,terrestrial,201.4,199.5
3713,698,34.0586,4.4792,Variodens,terrestrial,208.5,201.4
3714,697,34.0586,4.4792,Gephyrosaurus,terrestrial,208.5,201.4
3715,696,-1.4701,-41.4649,Coahomasuchus,terrestrial,227.0,208.5
3716,695,52.1412,136.1873,Panguraptor,terrestrial,201.4,199.5
3717,694,-46.5586,19.7779,Nundasuchus,terrestrial,247.2,242.0
3718,693,37.6253,13.0683,Deltadectes,terrestrial,208.5,201.4
3719,692,37.6253,13.0683,Paleollanosaurus,terrestrial,208.5,201.4
3720,691,30.9826,11.6474,Deltadectes,terrestrial,227.0,208.5
3721,690,30.9826,11.6474,Diphydontosaurus,terrestrial,227.0,208.5
3722,689,27.5923,22.1854,Grallator,terrestrial,201.4,199.5
3723,688,27.5923,22.1854,Kayentapus,terrestrial,201.4,199.5
3724,687,27.5923,22.1854,Kayentapus,terrestrial,201.4,199.5
3725,686,15.3524,126.345,Eohupehsuchus,terrestrial,248.9,247.2
3726,685,12.5798,120.0412,Nothosaurus,marine,244.7,243.8
3727,684,-7.4909,30.7115,Nothosaurus,marine,243.8,239.7
3728,683,27.7242,17.4803,Nothosaurus,marine,242.0,237.0
3729,682,12.5798,120.0412,Nothosaurus,marine,244.7,243.8
3730,681,40.9542,8.1787,Rhaeticosaurus,marine,208.5,201.4
3731,680,12.5798,120.0412,Dawazisaurus,marine,247.2,242.0
3732,679,22.3004,19.0343,Neusticosaurus,marine,242.0,237.0
3733,678,32.104,120.1211,Majiashanosaurus,marine,251.2,247.2
3734,677,52.1412,136.1873,Clevosaurus,terrestrial,201.4,199.5
3735,676,41.9176,144.9227,Tholodus,marine,247.2,242.0
3736,675,17.292,-46.5877,Utatsusaurus,marine,248.9,247.2
3737,674,15.3524,126.345,Hupehsuchus,terrestrial,251.2,247.2
3738,673,20.7867,125.9534,Chaohusaurus,marine,247.2,237.0
3739,672,20.7867,125.9534,Eretmorhipis,terrestrial,247.2,237.0
3740,671,28.4265,19.2638,Anarosaurus,marine,247.2,242.0
3741,670,26.4626,20.9891,Anarosaurus,marine,247.2,242.0
3742,669,29.5613,25.1704,Dactylosaurus,marine,247.2,242.0
3743,668,29.5613,25.1704,Dactylosaurus,marine,244.7,242.0
3744,667,29.5613,25.1704,Dactylosaurus,marine,247.2,242.0
3745,666,22.3004,19.0343,Neusticosaurus,marine,239.7,237.0
3746,665,27.6226,21.4482,Lariosaurus,marine,239.7,237.0
3747,664,27.6226,21.4482,Neusticosaurus,marine,239.7,237.0
3748,663,22.3004,19.0343,Neusticosaurus,marine,242.0,239.7
3749,662,29.5613,25.1704,Cymatosaurus,marine,247.2,242.0
3750,661,29.5613,25.1704,Cymatosaurus,marine,247.2,242.0
3751,660,29.5613,25.1704,Hemilopas,terrestrial,247.2,242.0
3752,659,29.5613,25.1704,Hemilopas,terrestrial,247.2,242.0
3753,658,29.5613,25.1704,Hemilopas,terrestrial,247.2,242.0
3754,657,29.45,26.3383,Hemilopas,terrestrial,248.9,247.2
3755,656,29.5613,25.1704,Hemilopas,terrestrial,247.2,242.0
3756,655,18.7825,119.7653,Anshunsaurus,marine,239.7,237.0
3757,654,27.0113,118.5458,Xinpusaurus,marine,237.0,227.0
3758,653,1.3531,-47.1801,Machaeroprosopus,terrestrial,227.0,208.5
3759,652,29.6148,13.9762,Apatopus,terrestrial,233.4,227.0
3760,651,10.4062,10.5534,Hispaniasaurus,marine,242.0,237.0
3761,650,12.5798,120.0412,Atopodentatus,marine,244.7,243.8
3762,649,18.7825,119.7653,Wangosaurus,marine,239.7,237.0
3763,648,27.0113,118.5458,Eorhynchochelys,terrestrial,237.0,227.0
3764,647,46.4143,42.1659,Microcnemus,terrestrial,251.2,247.2
3765,646,46.4143,42.1659,Chasmatosuchus,terrestrial,251.2,247.2
3766,645,46.4143,42.1659,Chasmatosuchus,terrestrial,251.2,247.2
3767,644,48.3133,44.0363,Garjainia,terrestrial,248.9,247.2
3768,643,48.3133,44.0363,Garjainia,terrestrial,248.9,247.2
3769,642,48.3133,44.0363,Garjainia,terrestrial,248.9,247.2
3770,641,48.3133,44.0363,Garjainia,terrestrial,248.9,247.2
3771,640,48.3133,44.0363,Garjainia,terrestrial,248.9,247.2
3772,639,48.3133,44.0363,Garjainia,terrestrial,248.9,247.2
3773,638,48.3133,44.0363,Garjainia,terrestrial,248.9,247.2
3774,637,48.3133,44.0363,Garjainia,terrestrial,248.9,247.2
3775,636,48.3133,44.0363,Chasmatosuchus,terrestrial,248.9,247.2
