index,occurrence_no_x,locality,county_original,state,cc,notes,id,genus,age_max,age_min
327,493539,Arizona,Navajo,Arizona,US,,4084,Ammorhynchus,247.2,244.7
328,493540,Arizona,Navajo,Arizona,US,,4083,Ammorhynchus,247.2,244.7
329,497884,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,4082,Grallator,227,208.5
330,497885,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,4081,Grallator,227,208.5
331,504257,Switzerland,,Schaffhausen,CH,,4080,Eudimorphodon,227,208.5
332,504266,Switzerland,,Schaffhausen,CH,,4079,Eudimorphodon,208.5,201.4
333,504276,Switzerland,,Schaffhausen,CH,,4078,Variodens,208.5,201.4
334,504392,Connecticut,New Haven,Connecticut,US,,4077,Grallator,201.4,199.5
335,504393,Connecticut,New Haven,Connecticut,US,,4076,Eubrontes,201.4,199.5
336,504394,Connecticut,New Haven,Connecticut,US,,4075,Grallator,201.4,199.5
337,504395,Connecticut,New Haven,Connecticut,US,,4074,Eubrontes,201.4,199.5
338,504396,Connecticut,New Haven,Connecticut,US,,4073,Batrachopus,201.4,199.5
339,504397,Connecticut,New Haven,Connecticut,US,,4072,Grallator,201.4,199.5
340,504398,Connecticut,New Haven,Connecticut,US,,4071,Eubrontes,201.4,199.5
341,504399,Connecticut,New Haven,Connecticut,US,,4070,Batrachopus,201.4,199.5
342,504401,Connecticut,New Haven,Connecticut,US,,4069,Grallator,201.4,199.5
343,504402,Connecticut,New Haven,Connecticut,US,,4068,Grallator,201.4,199.5
344,504403,Connecticut,New Haven,Connecticut,US,,4067,Eubrontes,201.4,199.5
345,504404,Connecticut,New Haven,Connecticut,US,,4066,Eubrontes,201.4,199.5
346,504405,Connecticut,New Haven,Connecticut,US,,4065,Grallator,201.4,199.5
347,504406,Connecticut,New Haven,Connecticut,US,,4064,Grallator,201.4,199.5
348,504407,Connecticut,New Haven,Connecticut,US,,4063,Grallator,201.4,199.5
349,504408,Connecticut,New Haven,Connecticut,US,,4062,Grallator,201.4,199.5
350,504409,Connecticut,New Haven,Connecticut,US,,4061,Grallator,201.4,199.5
351,504410,Connecticut,New Haven,Connecticut,US,,4060,Eubrontes,201.4,199.5
352,504412,Connecticut,New Haven,Connecticut,US,,4059,Grallator,201.4,199.5
353,504413,Connecticut,New Haven,Connecticut,US,,4058,Eubrontes,201.4,199.5
354,513242,Yunnan,Eshan,Yunnan,CN,,4057,Eshanosaurus,201.4,199.5
355,513479,England,,England,UK,,4046,Thecodontosaurus,208.5,201.4
356,513479,England,,England,UK,,4047,Thecodontosaurus,208.5,201.4
357,513479,England,,England,UK,,4048,Thecodontosaurus,208.5,201.4
358,513479,England,,England,UK,,4049,Thecodontosaurus,208.5,201.4
359,513479,England,,England,UK,,4050,Thecodontosaurus,208.5,201.4
360,513479,England,,England,UK,,4051,Thecodontosaurus,208.5,201.4
361,513479,England,,England,UK,,4052,Thecodontosaurus,208.5,201.4
362,513479,England,,England,UK,,4053,Thecodontosaurus,208.5,201.4
363,513479,England,,England,UK,,4054,Thecodontosaurus,208.5,201.4
364,513479,England,,England,UK,,4055,Thecodontosaurus,208.5,201.4
365,513479,England,,England,UK,,4056,Thecodontosaurus,208.5,201.4
366,513481,England,,England,UK,,4045,Diphydontosaurus,208.5,201.4
367,513482,England,,England,UK,,4044,Diphydontosaurus,208.5,201.4
368,513496,Kristianstads,,Kristianstads,SE,,4043,Eubrontes,208.5,201.4
369,513572,La Rioja,General Lavalle,La Rioja,AR,,4042,Coloradisaurus,227,208.5
370,513603,La Rioja,General Lavalle,La Rioja,AR,,4041,Riojasaurus,227,208.5
371,513907,Arizona,Coconino,Arizona,US,,4040,Syntarsus,208.5,199.5
372,515173,New Mexico,Quay,New Mexico,US,,4039,Grallator,227,208.5
373,517573,New Mexico,Rio Arriba,New Mexico,US,,4038,Coelophysis,227,208.5
374,517577,Arizona,Apache,Arizona,US,,4037,Revueltosaurus,227,208.5
375,517578,Arizona,Apache,Arizona,US,,4036,Typothorax,227,208.5
376,517585,Arizona,Apache,Arizona,US,,4035,Smilosuchus,227,208.5
377,517592,Arizona,Apache,Arizona,US,,4034,Krzyzanowskisaurus,227,208.5
378,517595,Arizona,Apache,Arizona,US,,4033,Calyptosuchus,227,208.5
379,517597,Arizona,Apache,Arizona,US,,4032,Leptosuchus,227,208.5
380,517601,Arizona,Apache,Arizona,US,,4031,Scutarx,227,208.5
381,517603,Arizona,Apache,Arizona,US,,4030,Leptosuchus,227,208.5
382,517609,Arizona,Navajo,Arizona,US,,4029,Acaenasuchus,227,208.5
383,517610,Arizona,Navajo,Arizona,US,,4028,Leptosuchus,227,208.5
384,517611,Arizona,Navajo,Arizona,US,,4027,Revueltosaurus,227,208.5
385,517612,New Mexico,Santa Fe,New Mexico,US,,4026,Typothorax,227,208.5
386,517613,New Mexico,Santa Fe,New Mexico,US,,4025,Paratypothorax,227,208.5
387,517621,New Mexico,Rio Arriba,New Mexico,US,,4024,Coelophysis,227,208.5
388,517622,New Mexico,Rio Arriba,New Mexico,US,,4023,Coelophysis,227,208.5
389,518725,San Juan,Valle Fertil,San Juan,AR,,4021,Herrerasaurus,237,227
390,518725,San Juan,Valle Fertil,San Juan,AR,,4022,Herrerasaurus,237,227
391,518726,San Juan,Valle Fertil,San Juan,AR,,4020,Herrerasaurus,237,227
392,518727,San Juan,Valle Fertil,San Juan,AR,,4019,Herrerasaurus,237,227
393,518731,San Juan,Valle Fertil,San Juan,AR,,4018,Herrerasaurus,237,227
394,518732,San Juan,Valle Fertil,San Juan,AR,,4017,Herrerasaurus,237,227
395,518733,San Juan,Valle Fertil,San Juan,AR,,4016,Herrerasaurus,237,227
396,518734,San Juan,Valle Fertil,San Juan,AR,,4015,Trialestes,237,227
397,518737,San Juan,Valle Fertil,San Juan,AR,,4014,Proterochampsa,237,227
398,519917,San Juan,Valle Fertil,San Juan,AR,,4013,Herrerasaurus,237,227
399,520147,Massachusetts,Franklin,Massachusetts,US,,4012,Grallator,201.4,199.5
400,520148,Massachusetts,Franklin,Massachusetts,US,,4011,Grallator,201.4,199.5
401,520149,Massachusetts,Franklin,Massachusetts,US,,4010,Kayentapus,201.4,199.5
402,520150,Massachusetts,Franklin,Massachusetts,US,,4009,Grallator,201.4,199.5
403,520151,Massachusetts,Franklin,Massachusetts,US,,4008,Eubrontes,201.4,199.5
404,520152,Massachusetts,Franklin,Massachusetts,US,,4007,Grallator,201.4,199.5
405,520153,Massachusetts,Franklin,Massachusetts,US,,4006,Grallator,201.4,199.5
406,520154,Massachusetts,Franklin,Massachusetts,US,,4005,Grallator,201.4,199.5
407,520155,Massachusetts,Franklin,Massachusetts,US,,4004,Eubrontes,201.4,199.5
408,520156,Massachusetts,Franklin,Massachusetts,US,,4003,Eubrontes,201.4,199.5
409,520157,Massachusetts,Franklin,Massachusetts,US,,4002,Eubrontes,201.4,199.5
410,520158,Massachusetts,Franklin,Massachusetts,US,,4001,Eubrontes,201.4,199.5
411,520159,Massachusetts,Franklin,Massachusetts,US,,4000,Eubrontes,201.4,199.5
412,520160,Massachusetts,Franklin,Massachusetts,US,,3999,Eubrontes,201.4,199.5
413,520161,Massachusetts,Franklin,Massachusetts,US,,3998,Anomoepus,201.4,199.5
414,520162,Massachusetts,Franklin,Massachusetts,US,,3997,Anomoepus,201.4,199.5
415,520164,Massachusetts,Franklin,Massachusetts,US,,3996,Kayentapus,201.4,199.5
416,520165,Massachusetts,Franklin,Massachusetts,US,,3995,Sauropus,201.4,199.5
417,520166,Massachusetts,Franklin,Massachusetts,US,,3994,Eubrontes,201.4,199.5
418,520167,Massachusetts,Franklin,Massachusetts,US,,3993,Anomoepus,201.4,199.5
419,520435,Massachusetts,Hampden,Massachusetts,US,,3992,Eubrontes,201.4,199.5
420,520437,Massachusetts,Hampden,Massachusetts,US,,3991,Grallator,201.4,199.5
421,520438,Massachusetts,Hampden,Massachusetts,US,,3990,Eubrontes,201.4,199.5
422,520439,Massachusetts,Hampden,Massachusetts,US,,3989,Eubrontes,201.4,199.5
423,520440,Massachusetts,Hampden,Massachusetts,US,,3988,Grallator,201.4,199.5
424,520445,Massachusetts,Hampden,Massachusetts,US,,3987,Grallator,201.4,199.5
425,520455,Massachusetts,Hampden,Massachusetts,US,,3986,Eubrontes,201.4,199.5
426,520457,Massachusetts,Hampshire,Massachusetts,US,,3985,Grallator,201.4,199.5
427,521669,Arizona,,Arizona,US,,3979,Revueltosaurus,227,208.5
428,521669,Arizona,,Arizona,US,,3980,Revueltosaurus,227,208.5
429,521669,Arizona,,Arizona,US,,3981,Revueltosaurus,227,208.5
430,521669,Arizona,,Arizona,US,,3982,Revueltosaurus,227,208.5
431,521669,Arizona,,Arizona,US,,3983,Revueltosaurus,227,208.5
432,521669,Arizona,,Arizona,US,,3984,Revueltosaurus,227,208.5
433,521670,Arizona,,Arizona,US,,3978,Shuvosaurus,227,208.5
434,521673,New Mexico,Rio Arriba,New Mexico,US,,3975,Vancleavea,208.5,201.4
435,521673,New Mexico,Rio Arriba,New Mexico,US,,3976,Vancleavea,208.5,201.4
436,521673,New Mexico,Rio Arriba,New Mexico,US,,3977,Vancleavea,208.5,201.4
437,521674,New Mexico,Rio Arriba,New Mexico,US,,3974,Whitakersaurus,208.5,201.4
438,521679,New Mexico,Rio Arriba,New Mexico,US,,3972,Hesperosuchus,208.5,201.4
439,521679,New Mexico,Rio Arriba,New Mexico,US,,3973,Hesperosuchus,208.5,201.4
440,527467,England,Nottinghamshire,England,UK,,3971,Plateosaurus,208.5,201.4
441,528637,New Mexico,Rio Arriba,New Mexico,US,,3970,Coelophysis,227,208.5
442,528638,New Mexico,Rio Arriba,New Mexico,US,,3969,Eucoelophysis,227,208.5
443,528639,New Mexico,Rio Arriba,New Mexico,US,,3968,Coelophysis,227,208.5
444,528640,New Mexico,Rio Arriba,New Mexico,US,,3967,Coelophysis,227,208.5
445,528641,New Mexico,Rio Arriba,New Mexico,US,,3966,Coelophysis,227,208.5
446,528642,New Mexico,Rio Arriba,New Mexico,US,,3965,Coelophysis,227,208.5
447,528643,New Mexico,Rio Arriba,New Mexico,US,,3964,Coelophysis,227,208.5
448,528644,New Mexico,Rio Arriba,New Mexico,US,,3963,Coelophysis,227,208.5
449,528645,New Mexico,Rio Arriba,New Mexico,US,,3962,Coelophysis,227,208.5
450,530454,New Mexico,Rio Arriba,New Mexico,US,,3961,Coelophysis,227,208.5
451,530455,New Mexico,Rio Arriba,New Mexico,US,,3960,Coelophysis,227,208.5
452,531011,Massachusetts,Franklin,Massachusetts,US,,3959,Batrachopus,201.4,199.5
453,531014,Massachusetts,Franklin,Massachusetts,US,,3958,Batrachopus,201.4,199.5
454,531016,Massachusetts,Franklin,Massachusetts,US,,3957,Batrachopus,201.4,199.5
455,534097,Colorado,Mesa,Colorado,US,,3956,Grallator,227,208.5
456,534099,Colorado,Mesa,Colorado,US,,3955,Pseudotetrasauropus,227,208.5
457,534100,Colorado,Mesa,Colorado,US,,3954,Brachychirotherium,227,208.5
458,534106,Massachusetts,Hampden,Massachusetts,US,,3953,Grallator,201.4,199.5
459,534107,Massachusetts,Hampden,Massachusetts,US,,3952,Eubrontes,201.4,199.5
460,534108,Massachusetts,Hampden,Massachusetts,US,,3951,Anchisauripus,201.4,199.5
461,534508,Tachira,La Grita,Tachira,VE,,3950,Laquintasaura,201.4,199.5
463,534736,Niedersachsen,,Niedersachsen,DE,,3948,Plateosaurus,208.5,201.4
464,534770,England,,England,UK,,3942,Asylosaurus,208.5,201.4
465,534770,England,,England,UK,,3943,Asylosaurus,208.5,201.4
466,534770,England,,England,UK,,3944,Asylosaurus,208.5,201.4
467,534770,England,,England,UK,,3945,Asylosaurus,208.5,201.4
468,534770,England,,England,UK,,3946,Asylosaurus,208.5,201.4
469,534770,England,,England,UK,,3947,Asylosaurus,208.5,201.4
470,534779,Massachusetts,Hampden,Massachusetts,US,,3941,Eubrontes,201.4,199.5
471,534780,Massachusetts,Hampden,Massachusetts,US,,3940,Anchisauripus,201.4,199.5
472,534781,Massachusetts,Hampden,Massachusetts,US,,3939,Grallator,201.4,199.5
473,534782,Massachusetts,Hampden,Massachusetts,US,,3922,Anomoepus,201.4,199.5
474,534782,Massachusetts,Hampden,Massachusetts,US,,3923,Anomoepus,201.4,199.5
475,534782,Massachusetts,Hampden,Massachusetts,US,,3924,Anomoepus,201.4,199.5
476,534782,Massachusetts,Hampden,Massachusetts,US,,3925,Anomoepus,201.4,199.5
477,534782,Massachusetts,Hampden,Massachusetts,US,,3926,Anomoepus,201.4,199.5
478,534782,Massachusetts,Hampden,Massachusetts,US,,3927,Anomoepus,201.4,199.5
479,534782,Massachusetts,Hampden,Massachusetts,US,,3928,Anomoepus,201.4,199.5
480,534782,Massachusetts,Hampden,Massachusetts,US,,3929,Anomoepus,201.4,199.5
481,534782,Massachusetts,Hampden,Massachusetts,US,,3930,Anomoepus,201.4,199.5
482,534782,Massachusetts,Hampden,Massachusetts,US,,3931,Anomoepus,201.4,199.5
483,534782,Massachusetts,Hampden,Massachusetts,US,,3932,Anomoepus,201.4,199.5
484,534782,Massachusetts,Hampden,Massachusetts,US,,3933,Anomoepus,201.4,199.5
485,534782,Massachusetts,Hampden,Massachusetts,US,,3934,Anomoepus,201.4,199.5
486,534782,Massachusetts,Hampden,Massachusetts,US,,3935,Anomoepus,201.4,199.5
487,534782,Massachusetts,Hampden,Massachusetts,US,,3936,Anomoepus,201.4,199.5
488,534782,Massachusetts,Hampden,Massachusetts,US,,3937,Anomoepus,201.4,199.5
489,534782,Massachusetts,Hampden,Massachusetts,US,,3938,Anomoepus,201.4,199.5
490,534971,New Mexico,Rio Arriba,New Mexico,US,,3921,Drepanosaurus,208.5,201.4
491,535860,New Jersey,Hunterdon,New Jersey,US,,3920,Grallator,227,208.5
492,535861,New Jersey,Hunterdon,New Jersey,US,,3919,Grallator,227,208.5
493,535862,New Jersey,Bergen,New Jersey,US,,3918,Grallator,227,208.5
494,535867,Pennsylvania,Adams,Pennsylvania,US,,3917,Grallator,227,208.5
495,535868,Pennsylvania,Adams,Pennsylvania,US,,3916,Brachychirotherium,227,208.5
496,535869,Pennsylvania,Adams,Pennsylvania,US,,3915,Kintneria,227,208.5
497,535872,Pennsylvania,Montgomery,Pennsylvania,US,,3914,Brachychirotherium,227,208.5
498,535873,Pennsylvania,Montgomery,Pennsylvania,US,,3913,Grallator,227,208.5
499,535875,Nova Scotia,Kings,Nova Scotia,CA,,3912,Brachychirotherium,237,227
500,535877,Nova Scotia,Kings,Nova Scotia,CA,,3911,Grallator,237,227
501,535881,New Jersey,Essex,New Jersey,US,,3910,Eubrontes,227,208.5
502,535882,New Jersey,Essex,New Jersey,US,,3909,Grallator,227,208.5
503,535883,New Jersey,Essex,New Jersey,US,,3908,Atreipus,227,208.5
504,535884,Pennsylvania,Montgomery,Pennsylvania,US,,3907,Atreipus,227,208.5
505,536062,Rio Grande do Sul,,Rio Grande do Sul,BR,,3906,Sacisaurus,227,208.5
506,536068,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,3904,Guaibasaurus,227,208.5
507,536068,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,3905,Guaibasaurus,227,208.5
508,536343,Aveyron,,Aveyron,FR,,3903,Eubrontes,201.4,199.5
509,536420,New Jersey,Hunterdon,New Jersey,US,,3902,Gwyneddichnium,227,208.5
510,536421,New Jersey,Hunterdon,New Jersey,US,,3901,Kintneria,227,208.5
511,536422,New Jersey,Bergen,New Jersey,US,,3900,Grallator,227,208.5
512,536423,New Jersey,Bergen,New Jersey,US,,3899,Anchisauripus,227,208.5
513,536424,New Jersey,Bergen,New Jersey,US,,3898,Coelurosaurichnus,227,208.5
514,536425,New Jersey,Bergen,New Jersey,US,,3897,Brachychirotherium,227,208.5
515,536426,New Jersey,Bergen,New Jersey,US,,3896,Brachychirotherium,227,208.5
516,536427,New Jersey,Bergen,New Jersey,US,,3895,Apatopus,227,208.5
517,536428,New Jersey,Bergen,New Jersey,US,,3894,Kintneria,227,208.5
518,536429,New Jersey,Hunterdon,New Jersey,US,,3893,Grallator,227,208.5
519,536430,North Carolina,Rockingham,North Carolina,US,,3892,Grallator,227,208.5
520,536597,North Carolina,Chatham,North Carolina,US,,3891,Apatopus,237,227
521,536598,North Carolina,Chatham,North Carolina,US,,3890,Brachychirotherium,237,227
522,536601,New Jersey,Essex,New Jersey,US,,3889,Anomoepus,201.4,199.5
523,536602,New Jersey,Essex,New Jersey,US,,3888,Grallator,201.4,199.5
524,536604,New Jersey,Essex,New Jersey,US,,3887,Eubrontes,201.4,199.5
525,538678,Lesotho,,Mohale's Hoek,LS,,3880,Kholumolumo,227,208.5
526,538678,Lesotho,,Mohale's Hoek,LS,,3881,Kholumolumo,227,208.5
527,538678,Lesotho,,Mohale's Hoek,LS,,3882,Kholumolumo,227,208.5
528,538678,Lesotho,,Mohale's Hoek,LS,,3883,Kholumolumo,227,208.5
529,538678,Lesotho,,Mohale's Hoek,LS,,3884,Kholumolumo,227,208.5
530,538678,Lesotho,,Mohale's Hoek,LS,,3885,Kholumolumo,227,208.5
531,538678,Lesotho,,Mohale's Hoek,LS,,3886,Kholumolumo,227,208.5
532,538740,Luxembourg,,Diekirch,LU,,3879,Eudimorphodon,216.7,213.2
533,538741,Luxembourg,,Diekirch,LU,,3878,Clevosaurus,216.7,213.2
534,538742,Luxembourg,,Diekirch,LU,,3877,Kuehneosaurus,216.7,213.2
535,539205,Yunnan,Yimen,Yunnan,CN,,3867,Yimenosaurus,201.4,199.5
536,539205,Yunnan,Yimen,Yunnan,CN,,3868,Yimenosaurus,201.4,199.5
537,539205,Yunnan,Yimen,Yunnan,CN,,3869,Yimenosaurus,201.4,199.5
538,539205,Yunnan,Yimen,Yunnan,CN,,3870,Yimenosaurus,201.4,199.5
539,539205,Yunnan,Yimen,Yunnan,CN,,3871,Yimenosaurus,201.4,199.5
540,539205,Yunnan,Yimen,Yunnan,CN,,3872,Yimenosaurus,201.4,199.5
541,539205,Yunnan,Yimen,Yunnan,CN,,3873,Yimenosaurus,201.4,199.5
542,539205,Yunnan,Yimen,Yunnan,CN,,3874,Yimenosaurus,201.4,199.5
543,539205,Yunnan,Yimen,Yunnan,CN,,3875,Yimenosaurus,201.4,199.5
544,539205,Yunnan,Yimen,Yunnan,CN,,3876,Yimenosaurus,201.4,199.5
545,539206,La Rioja,Independencia,La Rioja,AR,,3864,Lessemsaurus,227,208.5
546,539206,La Rioja,Independencia,La Rioja,AR,,3865,Lessemsaurus,227,208.5
547,539206,La Rioja,Independencia,La Rioja,AR,,3866,Lessemsaurus,227,208.5
548,544644,Swietokrzyskie,,Swietokrzyskie,PL,,3863,Anchisauripus,201.4,199.5
549,544645,Swietokrzyskie,,Swietokrzyskie,PL,,3862,Kayentapus,201.4,199.5
550,544646,Swietokrzyskie,,Swietokrzyskie,PL,,3861,Parabrontopodus,201.4,199.5
551,544647,Swietokrzyskie,,Swietokrzyskie,PL,,3860,Anomoepus,201.4,199.5
552,545075,Andhra Pradesh,Adilabad,Andhra Pradesh,IN,,3859,Alwalkeria,237,227
553,545089,Utah,Garfield,Utah,US,,3858,Pseudotetrasauropus,208.5,201.4
554,545090,Utah,Garfield,Utah,US,,3857,Grallator,208.5,201.4
555,545091,Utah,Garfield,Utah,US,,3855,Apatopus,208.5,201.4
556,545091,Utah,Garfield,Utah,US,,3856,Apatopus,208.5,201.4
557,545093,Utah,Garfield,Utah,US,,3854,Gwyneddichnium,208.5,201.4
558,545094,Utah,Garfield,Utah,US,,3853,Pseudotetrasauropus,208.5,201.4
559,545095,Utah,Garfield,Utah,US,,3852,Grallator,208.5,201.4
560,545096,Utah,Garfield,Utah,US,,3851,Apatopus,208.5,201.4
561,545098,Utah,Garfield,Utah,US,,3850,Gwyneddichnium,208.5,201.4
562,545100,Utah,Kane,Utah,US,,3849,Grallator,208.5,199.5
563,545101,Utah,Kane,Utah,US,,3848,Batrachopus,208.5,199.5
564,545102,Utah,Garfield,Utah,US,,3847,Grallator,208.5,199.5
565,545159,Texas,Crosby,Texas,US,,3846,Tecovasaurus,227,208.5
566,545160,Arizona,Apache,Arizona,US,,3845,Tecovasaurus,227,208.5
567,545161,New Mexico,Guadalupe,New Mexico,US,,3844,Lucianosaurus,227,208.5
568,557168,Arizona,Apache,Arizona,US,,3843,Postosuchus,227,208.5
569,557171,Arizona,Apache,Arizona,US,,3842,Vancleavea,227,208.5
570,557172,Arizona,Apache,Arizona,US,,3839,Typothorax,227,208.5
571,557172,Arizona,Apache,Arizona,US,,3840,Typothorax,227,208.5
572,557172,Arizona,Apache,Arizona,US,,3841,Typothorax,227,208.5
573,557173,Arizona,Apache,Arizona,US,,3838,Postosuchus,227,208.5
574,557174,Arizona,Apache,Arizona,US,,3837,Shuvosaurus,227,208.5
575,557175,Arizona,Apache,Arizona,US,,3836,Revueltosaurus,227,208.5
576,557177,Arizona,Apache,Arizona,US,,3832,Coelophysis,227,208.5
577,557177,Arizona,Apache,Arizona,US,,3833,Coelophysis,227,208.5
578,557177,Arizona,Apache,Arizona,US,,3834,Coelophysis,227,208.5
579,557177,Arizona,Apache,Arizona,US,,3835,Coelophysis,227,208.5
580,557182,Arizona,Apache,Arizona,US,,3831,Postosuchus,227,208.5
581,558341,England,Warwickshire,England,UK,,3830,Rhombopholis,247.2,242
582,558342,England,Warwickshire,England,UK,,3829,Bromsgroveia,247.2,242
583,558344,England,Warwickshire,England,UK,,3828,Bromsgroveia,247.2,242
584,558345,England,Warwickshire,England,UK,,3827,Bromsgroveia,247.2,242
585,558361,Wales,The Vale of Glamorgan,Wales,UK,,3826,Grallator,227,208.5
586,558362,Wales,The Vale of Glamorgan,Wales,UK,,3825,Eubrontes,227,208.5
587,558385,England,Gloucestershire,England,UK,,3824,Ichthyosaurus,208.5,201.4
588,558388,England,Avon,England,UK,,3823,Camelotia,208.5,201.4
589,558437,England,Avon,England,UK,,3822,Thecodontosaurus,237,227
590,559094,New Mexico,Rio Arriba,New Mexico,US,,3821,Coelophysis,227,208.5
591,559095,Arizona,,Arizona,US,,3820,Trilophosaurus,227,208.5
592,560165,New Mexico,Rio Arriba,New Mexico,US,,3816,Effigia,208.5,201.4
593,560165,New Mexico,Rio Arriba,New Mexico,US,,3817,Effigia,208.5,201.4
594,560165,New Mexico,Rio Arriba,New Mexico,US,,3818,Effigia,208.5,201.4
595,560165,New Mexico,Rio Arriba,New Mexico,US,,3819,Effigia,208.5,201.4
596,561802,La Rioja,,La Rioja,AR,,3815,Riojasaurus,227,208.5
597,561984,England,Warwickshire,England,UK,,3814,Langeronyx,247.2,242
598,562008,Marrakech,,Marrakech-Safi,MA,,3813,Azendohsaurus,237,227
599,562009,Marrakech,,Marrakech-Safi,MA,,3812,Parasuchus,237,227
600,562010,Marrakech,,Marrakech-Safi,MA,,3811,Arganasuchus,237,227
601,562834,Texas,Garza,Texas,US,,3810,Technosaurus,227,208.5
602,562835,Texas,Garza,Texas,US,,3809,Typothorax,227,208.5
603,562836,Texas,Garza,Texas,US,,3806,Protoavis,227,208.5
604,562836,Texas,Garza,Texas,US,,3807,Protoavis,227,208.5
605,562836,Texas,Garza,Texas,US,,3808,Protoavis,227,208.5
606,562837,Texas,Garza,Texas,US,,3805,Paratypothorax,227,208.5
607,562843,Arizona,Apache,Arizona,US,,3804,Typothorax,227,208.5
608,562846,Arizona,Apache,Arizona,US,,3803,Calyptosuchus,227,208.5
609,562847,Arizona,Apache,Arizona,US,,3802,Leptosuchus,227,208.5
610,566781,Saida,,Saida,DZ,,3801,Grallator,208.5,199.5
611,566949,Pennsylvania,York,Pennsylvania,US,,3800,Revueltosaurus,227,208.5
612,568152,Mendoza,,Mendoza,AR,,3798,Tetrasauropus,247.2,237
613,568152,Mendoza,,Mendoza,AR,,3799,Tetrasauropus,247.2,237
614,571685,Massachusetts,Franklin,Massachusetts,US,,3797,Argoides,201.4,199.5
615,572546,Arizona,Apache,Arizona,US,,3796,Trilophosaurus,227,208.5
616,572551,Arizona,Apache,Arizona,US,,3795,Leptosuchus,227,208.5
617,572552,Arizona,Apache,Arizona,US,,3794,Crosbysaurus,227,208.5
618,572553,Arizona,Apache,Arizona,US,,3793,Crosbysaurus,227,208.5
619,572562,Arizona,,Arizona,US,,3792,Rutiodon,227,208.5
620,572567,Arizona,,Arizona,US,,3791,Poposaurus,227,208.5
621,572571,Arizona,,Arizona,US,,3790,Desmatosuchus,227,208.5
622,572572,Arizona,,Arizona,US,,3789,Stagonolepis,227,208.5
623,572586,New Mexico,McKinley,New Mexico,US,,3788,Trilophosaurus,227,208.5
624,572593,New Mexico,McKinley,New Mexico,US,,3787,Crosbysaurus,227,208.5
625,572595,New Mexico,McKinley,New Mexico,US,,3786,Crosbysaurus,227,208.5
626,572614,Texas,Crosby,Texas,US,,3785,Diphydontosaurus,227,208.5
627,572615,Texas,Crosby,Texas,US,,3784,Planocephalosaurus,227,208.5
628,572616,Texas,Crosby,Texas,US,,3783,Fraserosphenodon,227,208.5
629,572619,Texas,Crosby,Texas,US,,3782,Trilophosaurus,227,208.5
630,572632,Texas,Crosby,Texas,US,,3781,Protecovasaurus,227,208.5
631,572633,Texas,Crosby,Texas,US,,3780,Crosbysaurus,227,208.5
632,572634,Texas,Crosby,Texas,US,,3779,Revueltosaurus,227,208.5
633,572650,Texas,Crosby,Texas,US,,3778,Paleollanosaurus,227,208.5
634,572651,Texas,Crosby,Texas,US,,3777,Trilophosaurus,227,208.5
635,572673,Texas,Crosby,Texas,US,,3776,Protecovasaurus,227,208.5
636,572674,Texas,Crosby,Texas,US,,3775,Protecovasaurus,227,208.5
637,572675,Texas,Crosby,Texas,US,,3774,Crosbysaurus,227,208.5
638,572676,Texas,Crosby,Texas,US,,3773,Crosbysaurus,227,208.5
